"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,Inicio,Fin,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"Coste por Application","All Leads","Coste por All Leads","event registration","Coste por event registration",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Coste por ThruPlay",Objetivo,"Inicio del informe","Fin del informe"
RMTEU_Spain_Global_Meta_Conversion,"All - All Leads",Testimonial_WD,"2024-10-15 - 2024-10-21",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_WD_ES,htmlcssjava_stories,htmlcssjava3stories,"2024-10-15 - 2024-10-21",2022-09-20,"En curso",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ComputerScience,"New Sales Ad","2024-10-15 - 2024-10-21",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_DA,Prospecting,"New Sales Ad - Copy","2024-10-15 - 2024-10-21",2024-04-03,"En curso",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"Victoria Mateucci3",UGC_Victoria3_AllCourses_ES_Prospecting_AllPlacements_Video,"2024-10-15 - 2024-10-21",2024-04-22,"En curso","Con el presupuesto del conjunto de anuncios",,5,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,08_Prospecting_Interests_QuieroCambfuturProf,10_Video_QuieroCambfuturProf,"2024-10-15 - 2024-10-21",2025-05-06,"En curso","Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_EmbeddedForms_DA_LastCall,01_Prospecting_LLA2,01_Video_Rocio,"2024-10-15 - 2024-10-21",2025-03-27,"En curso",72,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_DA,"LAA - Stories","New Sales Ad","2024-10-15 - 2024-10-21",2024-04-07,"En curso",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ML,DigitalData,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-10-15 - 2024-10-21",2024-04-01,2024-04-13,364,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"Prospecting - All Leads",Olga_AllCourses_ES_LookalikeAudience_AllPlacements_Video,"2024-10-15 - 2024-10-21",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners",AISchool_AIProducts,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AI,Ad3,"New Sales Ad - Copy","2024-10-15 - 2024-10-21",2024-04-12,2024-04-30,520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_Tech_Lab,01_Prospecting_Broad_Tech_Lab,05_Image_Tech_Brand,"2024-10-15 - 2024-10-21",2025-06-13,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_WD_EN_ABO_ValueProp_02,02_Prospecting_Broad_2Career,02_Video,"2024-10-15 - 2024-10-21",2025-01-21,2025-01-27,"Con el presupuesto del conjunto de anuncios",,13,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,05_Image_DA_5Espanol,"2024-10-15 - 2024-10-21",2025-01-13,2025-01-28,"Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ML,RTG,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-10-15 - 2024-10-21",2024-04-01,2024-04-13,364,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_UISkills - Copy 2","2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_DA_ES,programs,courses2stories,"2024-10-15 - 2024-10-21",2022-09-20,"En curso",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_TypeformQualified_Masters,03_Broad_Master_ElenaTour,04_Video_Master_ElenaTour,"2024-10-15 - 2024-10-21",2025-05-27,"En curso","Con el presupuesto del conjunto de anuncios",,55,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_EmbeddedForms_DA_LastCall,01_Prospecting_LLA2,02_Video_Elena,"2024-10-15 - 2024-10-21",2025-03-27,"En curso",72,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_Data,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,13_Broad_MasterF2F,13_Video_MasterF2F,"2024-10-15 - 2024-10-21",2025-05-20,"En curso","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_Data,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy 2","2024-10-15 - 2024-10-21",2024-04-04,2024-04-29,1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,"New Sales Ad","2024-10-15 - 2024-10-21",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2024-10-15 - 2024-10-21",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"RTG - All Leads","ISA_AllCourses_ES_RTG_AllPlacements_Video - Copy 2","2024-10-15 - 2024-10-21",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AI,Ad1,"New Sales Ad","2024-10-15 - 2024-10-21",2024-05-08,2024-05-30,1509,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,Productivity,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-10-15 - 2024-10-21",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_Python,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_AI_LastCall,02_Prospecting_Interests_AI,02_Video_QuiereSer1ProDemand,"2024-10-15 - 2024-10-21",2025-05-13,"En curso","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_DA_LastCall,03_LLA2_DA_BtcampEsPerfecto,01_Video_DA_BtcampEsPerfecto,"2024-10-15 - 2024-10-21",2025-05-27,"En curso","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R03_Image_LastCallMay25,"2024-10-15 - 2024-10-21",2025-05-06,"En curso","Con el presupuesto del conjunto de anuncios",,18,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,03_Prospecting_Interests_F2F,03_Video_F2F,"2024-10-15 - 2024-10-21",2025-02-05,"En curso","Con el presupuesto del conjunto de anuncios",,68,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_Visuals,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Data - Copy","2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ML,RTG,DataScience_EN_Prospecting_AllPlacements_Video,"2024-10-15 - 2024-10-21",2024-02-12,2024-02-28,1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_DA_EN_ABO_ValueProp_02,02_Prospecting_Broad_2Certificacion,02_Video,"2024-10-15 - 2024-10-21",2025-01-21,2025-01-27,"Con el presupuesto del conjunto de anuncios",,13,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ML,"New Sales Ad - Copy","2024-10-15 - 2024-10-21",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_UISkills - Copy 2","2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion,"All - All Leads",Generic_WD,"2024-10-15 - 2024-10-21",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_WD_ES,htmlcssjava_stories,htmlcssjava1stories,"2024-10-15 - 2024-10-21",2022-09-20,"En curso",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion,RTG,Generic_WD,"2024-10-15 - 2024-10-21",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,16_Broad_AprendeHaciendo,16_Image_AprendeHaciendo,"2024-10-15 - 2024-10-21",2025-06-20,"En curso","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_MastersQ1,02_Prospecting_LLA_F2F,02_Video_F2F,"2024-10-15 - 2024-10-21",2025-02-14,"En curso","Con el presupuesto del conjunto de anuncios",,51,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,Leaderships,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-15 - 2024-10-21",2024-03-18,2024-04-11,1278,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,"ProgrammingLanguages + CD&Others","New Sales Ad","2024-10-15 - 2024-10-21",2022-10-20,2022-11-20,1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AI,Ad1,"New Sales Ad - Copy 2","2024-10-15 - 2024-10-21",2024-04-04,2024-04-30,2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,PPC,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-10-15 - 2024-10-21",2024-03-18,2024-04-11,1278,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"RTG - All Leads",FixPay_AllCourses_ES_RTG_AllPlacements_Video,"2024-10-15 - 2024-10-21",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,09_Video_ISA_1v3_NoDinero,"2024-10-15 - 2024-10-21",2025-06-26,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_EmbeddedForms_ML_LastCall,01_Prospecting_LLA2_QAppsML,01_Video_ISI,"2024-10-15 - 2024-10-21",2025-04-29,"En curso","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Feed_Static_SillaOficina,"2024-10-15 - 2024-10-21",2024-06-19,2024-06-30,"Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,,,,,0,0,,,,,,LINK_CLICKS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_DA_EN_ABO_ValueProp_02,01_Prospecting_Broad_1Formacion,01_Video,"2024-10-15 - 2024-10-21",2025-01-21,2025-01-27,"Con el presupuesto del conjunto de anuncios",,13,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_AIProducts,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Professional Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-10-15 - 2024-10-21",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Python,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad - Copy 2","2024-10-15 - 2024-10-21",2024-04-12,2024-04-30,520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,AI,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-10-15 - 2024-10-21",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-10-15 - 2024-10-21",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_Tech_Scale,01_Prospecting_Broad_Tech_Scale,03_Video_Master_ElisaF2F,"2024-10-15 - 2024-10-21",2025-06-13,"En curso",149,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,02_Image_DA_2Certificacion,"2024-10-15 - 2024-10-21",2025-01-13,2025-01-28,"Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,ProgrammingLanguages,"New Sales Ad - Copy","2024-10-15 - 2024-10-21",2022-10-20,2022-11-20,1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_WD_ES,jh+cd_Feed,jh+cd3feed,"2024-10-15 - 2024-10-21",2022-09-20,"En curso",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_ABO,Prospecting_FBAudience_Interests_Professionals,Video_AllPlacements_Static_2409,"2024-10-15 - 2024-10-21",2024-09-17,2024-09-30,"Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Image_AllPlacements_Carrousel,"2024-10-15 - 2024-10-21",2024-05-31,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-10-15 - 2024-10-21",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_Python,"2024-10-15 - 2024-10-21",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion,RTG,Generic_DA,"2024-10-15 - 2024-10-21",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_APAC,01_Prospecting_Broad_APAC,02_Video_APAC_MeHeClonado,"2024-10-15 - 2024-10-21",2025-06-24,"En curso",109,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_CustomList_BST,"New Sales Ad","2024-10-15 - 2024-10-21",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AI,Ad1,"New Sales Ad","2024-10-15 - 2024-10-21",2024-04-12,2024-04-30,520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,Video_AllPlacements_Static_Marta_July2024,"2024-10-15 - 2024-10-21",2024-07-26,"En curso",37,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_LiveInstructor,PRO_Broad_es,02VID_ClaseDirectoEuropa,"2024-10-15 - 2024-10-21",2025-03-21,"En curso",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Feed_Static_SillaOficina,"2024-10-15 - 2024-10-21",2024-06-19,2024-06-30,"Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,,,,,0,0,,,,,,LINK_CLICKS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static,"2024-10-15 - 2024-10-21",2024-06-05,2024-07-31,2485,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy","2024-10-15 - 2024-10-21",2024-04-04,2024-04-29,1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,03_Prospecting_Interests_F2F,03_Video_F2F,"2024-10-15 - 2024-10-21",2025-04-09,"En curso","Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,Productivity,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-15 - 2024-10-21",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ML,Analytics,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-10-15 - 2024-10-21",2024-04-01,2024-04-13,364,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-10-15 - 2024-10-21",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ES,"Web Development_Feed",Webdevelopmentfeed1,"2024-10-15 - 2024-10-21",2022-11-17,"En curso","Con el presupuesto del conjunto de anuncios",,33,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-10-15 - 2024-10-21",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-10-15 - 2024-10-21",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign","RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_UISkills - Copy 2","2024-10-15 - 2024-10-21",2024-04-29,2024-05-05,"Con el presupuesto del conjunto de anuncios",,356,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
RMTEU_Spain_Global_Meta_Conversion_ML,DataAnalysis,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-10-15 - 2024-10-21",2024-05-07,2024-05-19,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-15,2024-10-21
