"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,Inicio,Fin,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"Coste por Application","All Leads","Coste por All Leads","event registration","Coste por event registration",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Coste por ThruPlay",Objetivo,"Inicio del informe","Fin del informe"
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners",AISchool_UISkills,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Video 4",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG4,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,07_Retargeting_Visitors_30d,L3_02_Video_H1,"2024-07-01 - 2024-07-07",2025-02-05,2025-04-30,"Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_LLA_BST_1to2_QApps_2_LastCall,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-08-29,"En curso",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - Qapps","BG - Copy 2","2024-07-01 - 2024-07-07",2023-03-30,"En curso",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,RTG,"BG - Copy 2","2024-07-01 - 2024-07-07",2023-03-30,"En curso",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"All Interests - LLA - Image",BG_AllCourses_EN_Lookalike_AllPlacements_StaticBanner_LevelUpYourCareer,"2024-07-01 - 2024-07-07",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy 2","2024-07-01 - 2024-07-07",2023-04-09,"En curso",430,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_FBAudience_Interests_Video1,Video_AllPlacements_Static_v1_1,"2024-07-01 - 2024-07-07",2024-10-08,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,03_Video_Rika_DE_h2,"2024-07-01 - 2024-07-07",2025-04-21,"En curso","Con el presupuesto del conjunto de anuncios",,75,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,IT,"New Sales Ad - Copy","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_TypeformQualified_BG,01_Prospecting_Broad,02_Video_DorIfYouUnemployeed,"2024-07-01 - 2024-07-07",2025-05-20,"En curso",128,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_Tech,05_Prospecting_Broad_Elsa_2505,04_Video_Elsa_2505,"2024-07-01 - 2024-07-07",2025-05-20,"En curso",160,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,IT,"New Sales Ad","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - All Leads - Video 3",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG3,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA - BST 1% - Elsa Extra",BG_AllCourses_EN_Prospecting_AllPlacements_Video_ElsaExtra,"2024-07-01 - 2024-07-07",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA (Qapps) 1-2%","Ad1 - Copy 2","2024-07-01 - 2024-07-07",2022-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,21,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,05_Prospecting_LLA,04_Image_EN,"2024-07-01 - 2024-07-07",2025-01-23,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Career Development",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_AIProducts,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_Broad_EN,10VID_h1_UProbablyHeardAI,"2024-07-01 - 2024-07-07",2025-03-21,"En curso","Con el presupuesto del conjunto de anuncios",,107,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"All Interests - All Leads - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_LevelUpYourCareer,"2024-07-01 - 2024-07-07",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Video 5",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG5,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_ML,DataMining,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,Ad4,"New Sales Ad - Copy 2","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,05_Prospecting_Broad,02_Video_v4_1,"2024-07-01 - 2024-07-07",2025-03-03,"En curso","Con el presupuesto del conjunto de anuncios",,73,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,07_Prospecting_LLA5_GAds_BG,01_Video_Broad_Dorian,"2024-07-01 - 2024-07-07",2025-02-06,"En curso","Con el presupuesto del conjunto de anuncios",,73,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_AIProducts,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,Prospecting_Interests_en,04CAR_StudyTech100Free,"2024-07-01 - 2024-07-07",2025-03-21,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AI,Ad5,"New Sales Ad","2024-07-01 - 2024-07-07",2024-05-08,2024-05-30,1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_UISkills,"2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Visuals,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"RTG - All Leads",Influencer,"2024-07-01 - 2024-07-07",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Python - Copy","2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"JobHunting - All Leads - Copy","BG - Copy 3","2024-07-01 - 2024-07-07",2023-03-30,"En curso",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_DV,Video_AllPlacements_Static_Juliette,"2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,1.44,"All Leads",,,,,,,,,77,80,,,,18,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_TypeformQualified_RTG_BG,01_Retargeting_Visitors_30d_BG,01_Image_RTG_BGGroup,"2024-07-01 - 2024-07-07",2025-05-29,"En curso",46,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Events_CY_EN_CBO_Zoom_SummerWorkshop,Prospecting_FBAudience_Interests_Cybersecurity,Video_Stories_Static,"2024-07-01 - 2024-07-07",2024-08-01,2024-08-14,500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners",AISchool_AIProducts,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Events_CY_EN_CBO_Zoom_SummerWorkshop,Prospecting_LLA_Apps_Similar2to5,Image_Feed_Static,"2024-07-01 - 2024-07-07",2024-08-01,2024-08-14,500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_EasyGerman,RTG,EasyGerman_AllCourses_EN_RTG_AllPlacements_Video,"2024-07-01 - 2024-07-07",2023-12-12,"En curso",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,Video_AllPlacements_Static_Marta_July24,"2024-07-01 - 2024-07-07",2024-07-26,"En curso",104,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_AIProducts,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AI,Ad4,"New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-21,1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - All Leads",UX_TestimonialVideo,"2024-07-01 - 2024-07-07",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,ML,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AI,Ad3,"New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_AWS,"New Sales Ad","2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_DA,"DA + LAA(Qapps) - Web Application",UGC_AllCourses_EN_Prospecting_AllPlacements_ChatGPTShortVersion,"2024-07-01 - 2024-07-07",2023-07-13,2023-07-26,100,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,Prospecting_Interests_en,01VID_ThisIsHowToGetFree,"2024-07-01 - 2024-07-07",2025-03-21,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,Retargeting_Visitors_30d,R1_Image_RTG,"2024-07-01 - 2024-07-07",2025-03-05,"En curso","Con el presupuesto del conjunto de anuncios",,59,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Data,"2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Rica4_2410,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-10-28,"En curso","Con el presupuesto del conjunto de anuncios",,61.46,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"Generic -17.9M","Ad1 - Copy 2","2024-07-01 - 2024-07-07",2022-05-01,"En curso","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"All Interests - LLA - Image",BG_AllCourses_EN_LookalikeAudience_AllPlacements_StaticBanner_LaunchYourTechCareer,"2024-07-01 - 2024-07-07",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_AIProducts,"2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_TAP,Prospecting_LLA_Branded_3,AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-06-26,2024-07-31,"Con el presupuesto del conjunto de anuncios",,20,Diario,159.03,"All Leads",1,159.03,1,159.03,1,159.03,,,7754,10314,24,0.23269343,6.62625,15.41884817,1.69180851,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,Ad1,"New Sales Ad","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"RTG - All Leads",UX_TestimonialVideo,"2024-07-01 - 2024-07-07",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Video_AllPlacements_Video_BG_Lua,"2024-07-01 - 2024-07-07",2024-05-19,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,138.96,"All Leads",5,27.792,4,34.74,5,27.792,,,9277,11207,93,0.82983849,1.49419355,12.39939324,0.25128391,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"All Interests - All Leads","BG - Copy 2","2024-07-01 - 2024-07-07",2023-03-30,"En curso",75,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,07_Carousel_DE,"2024-07-01 - 2024-07-07",2025-03-11,"En curso","Con el presupuesto del conjunto de anuncios",,171,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AI,Ad1,"New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,1400,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Video_AllPlacements_Static_Juliette,"2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,5.53,"All Leads",,,,,,,,,384,464,2,0.43103448,2.765,11.91810345,0.50272727,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_LevelUpYourCareer,"2024-07-01 - 2024-07-07",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners",AISchool_Data,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Marta,"2024-07-01 - 2024-07-07",2024-06-05,2024-07-31,3500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,"All Interests - All Leads - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_TransformYourCareer,"2024-07-01 - 2024-07-07",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Data - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,Prospecting_Broad_Dorian,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-10-14,2024-12-20,"Con el presupuesto del conjunto de anuncios",,246,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,11_Prospecting_Interests,11_Video_RicaBy27OverMillion,"2024-07-01 - 2024-07-07",2025-04-22,2025-04-30,"Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,Prospecting_LLA2_BG_Lua_en,01_Video_Lua,"2024-07-01 - 2024-07-07",2025-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,115,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,Ad4,"New Sales Ad - Copy","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,Ad2,"New Sales Ad - Copy","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_AIProducts - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,06_Prospecting_Interests,01_Video_v4_1,"2024-07-01 - 2024-07-07",2025-01-23,"En curso","Con el presupuesto del conjunto de anuncios",,84,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,"Microsoft Azure","New Sales Ad - Copy 2","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
